"사업유형","사업번호","사업계획변경순번","사업년도","계속사업여부","계속사업시작연도","사업유형코드","비예산여부","특수사업명코드","사업명","관활시도명","시군구코드","관할시군구","기관ID","수행기관관활시도명","수행기관시군구","사업기간시작일","사업기간종료일","사업계획서상태코드","목표일자리수","최초등록첨부파일","최근승인첨부파일","삭제여부"
공익활동형,"2023-57727",2,"2023",N,"2023",보육시설 봉사(A-10),N,"105001",보육시설봉사,경기도,"4128000000",고양시,"0439084",경기도,고양시,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,30,"2023년공익형_보육시설봉사.hwp",,N
사회서비스형,"2023-06858",4,"2023",N,"2023",취약계층 공익증진 서비스(B-09),N,"105001",시니어금융업무지원사업단,광주광역시,"2920000000",광산구,"0345083",광주광역시,광산구,2023-02-01 00:00:00.000,2023-12-05 00:00:00.000,승인완료,20,"2023.시니어금융업무지원(사회서비스형)사업계획서.hwp","2023.시니어금융업무지원(사회서비스형)사업계획서(변경).hwp",N
사회서비스형,"2023-06879",2,"2023",Y,"2021",안전관리지원(B-10),N,"105001",노인일자리서비스지원사업,부산광역시,"2641000000",금정구,"0000154",부산광역시,금정구,2023-02-01 00:00:00.000,2023-12-22 00:00:00.000,승인완료,20,"2023-노인일자리서비스지원사업-20.hwp",,N
공익활동형,"2023-04599",1,"2023",Y,"2015",공공의료 및 복지시설 봉사(A-15),N,"105001",경로당급식 및 방역(완산구),전라북도,"4511000000",전주시,"0000502",전라북도,전주시,2023-01-18 00:00:00.000,2023-12-15 00:00:00.000,승인완료,183,"2023경로당급식및방역(완산구).hwp",,N
공익활동형,"2023-04622",3,"2023",Y,"2021",공공의료 및 복지시설 봉사(A-15),N,"105001",동부실버도우미(대한노인회 창녕군지회),경상남도,"4874000000",창녕군,"0000666",경상남도,창녕군,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,97,"2023동부실버도우미-사업계획서.hwp","2023 동부실버도우미-사업계획서.hwp",N
공익활동형,"2023-04659",1,"2023",Y,"2014",공공의료 및 복지시설 봉사(A-15),N,"105001",공공시설 지원봉사(행복청결),강원도,"4273000000",횡성군,"0000628",강원도,횡성군,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,22,"2023년 노인일자리(공공시설) 사업계획서_.hwp",,N
시장형,"2023-06086",1,"2023",Y,"2013",봉제제품(E-06),N,"105001",공산품제작·판매(한땀),전라남도,"4611000000",목포시,"0002386",전라남도,목포시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,16,"2023년+시장형사업단+한땀사업+사업계획서.hwp",,N
공익활동형,"2023-06184",2,"2023",Y,"2019",청소년선도 봉사(A-05),N,"105001",어린이안심지킴이,제주특별자치도,"5011000000",제주시,"0038084",제주특별자치도,제주시,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,200,어린이안심지킴이 사업계획서.hwp,어린이안심지킴이 사업계획서.hwp,N
공익활동형,"2023-06202",3,"2023",Y,"2015",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",공공시설봉사단1,경기도,"4143000000",의왕시,"0002239",경기도,의왕시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,98,"2023년 공공시설봉사단1 사업계획서.hwp","2023년+공공시설봉사단1+변경사업계획서(23.01.11)-98명_최종수정본..hwp",N
사회서비스형,"2023-06305",1,"2023",Y,"2022",공공행정업무지원(B-12),N,"105001",공공행정업무지원,충청남도,"4481000000",예산군,"0002820",충청남도,예산군,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,14,"2023년 공공행정업무지원 사업계획.hwp",,N
사회서비스형,"2023-05605",4,"2023",Y,"2022",공공행정업무지원(B-12),N,"105001",백세건강 도우미,부산광역시,"2632000000",북구,"0000634",부산광역시,북구,2023-02-01 00:00:00.000,2023-12-29 00:00:00.000,승인완료,6,"2023년 사회서비스형 사업계획서(백세건강 도우미).hwp","2023년 사회서비스형 사업계획서(백세건강 도우미)추가.hwp",N
공익활동형,"2023-05633",3,"2023",Y,"2021",지역사회 환경개선 봉사(A-16),N,"105001",댐 안전지킴이 및 환경미화,경상북도,"4721000000",영주시,"0001003",경상북도,영주시,2023-01-09 00:00:00.000,2023-12-30 00:00:00.000,승인완료,55,"3.2023댐안전지킴이 환경미화35명(최종).hwp","3.2023댐안전지킴이 환경미화55명(변경).hwp",N
사회서비스형,"2023-05640",2,"2023",N,"2023",미디어 전문서비스(B-13),N,"105001",홍보전문가사업단,인천광역시,"2826000000",서구,"0001444",인천광역시,서구,2023-01-16 00:00:00.000,2023-12-08 00:00:00.000,승인완료,8,"2023년 홍보전문가사업단 사업계획서.hwp","2023년 홍보전문가사업단 사업계획서.hwp",N
공익활동형,"2023-05664",2,"2023",Y,"2022",주정차질서 계도 봉사(A-17),N,"105001",시니어교통안전지킴이사업,부산광역시,"2641000000",금정구,"0000154",부산광역시,금정구,2023-01-10 00:00:00.000,2023-12-22 00:00:00.000,승인완료,20,"2023년+시니어교통안전지킴이+사업계획서.hwp",,N
사회서비스형,"2023-06725",5,"2023",N,"2023",취약계층 공익증진 서비스(B-09),N,"105001",생활교육지원단,인천광역시,"2826000000",서구,"0001444",인천광역시,서구,2023-01-20 00:00:00.000,2023-12-28 00:00:00.000,승인완료,17,"2023년 생활교육지원단 사업계획서.hwp","2023년 생활교육지원단 사업계획서(2차변경).hwp",N
공익활동형,"2023-06781",5,"2023",Y,"2016",보육시설 봉사(A-10),N,"105001",아이사랑보육지원단,부산광역시,"2635000000",해운대구,"0000929",부산광역시,해운대구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,15,"2023년 공익활동 사업계획서_아이사랑보육지원단.hwp","2023년 공익활동 사업계획서_아이사랑보육지원단(8월).hwp",N
시장형,"2023-06912",1,"2023",N,"2023",카페(E-08),N,"105001",향기담음카페,충청북도,"4377000000",음성군,"0002527",충청북도,음성군,2023-01-09 00:00:00.000,2023-12-29 00:00:00.000,임시,30,"2023년( 향기담음카페) 사업계획서.hwp",,Y
공익활동형,"2023-04850",3,"2023",Y,"2021",공공의료 및 복지시설 봉사(A-15),N,"105001",서부실버도우미(대한노인회 창녕군 지회),경상남도,"4874000000",창녕군,"0000666",경상남도,창녕군,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,94,"2023서부실버도우미-사업계획서.hwp","2023년서부실버도우미사업계획서.hwp",N
사회서비스형,"2023-04851",2,"2023",N,"2023",기타(B-15),N,"105001",시니어 마중물 공연팀,전라북도,"4518000000",정읍시,"0000834",전라북도,정읍시,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,20,"2023사업계획서(사회서비스)_시니어마중물공연팀.hwp",,N
공익활동형,"2023-04904",3,"2023",Y,"2019",지역사회 환경개선 봉사(A-16),N,"105001",지역사회환경개선지원사업,부산광역시,"2647000000",연제구,"0040091",부산광역시,연제구,2023-01-16 00:00:00.000,2023-12-31 00:00:00.000,승인완료,135,"2023년 노인일자리공익활동-지역사회환경개선지원사업.hwp","2023년 노인일자리공익활동-지역사회환경개선지원사업(변경).hwp",N
공익활동형,"2023-04990",4,"2023",Y,"2019",기타(A-19),N,"105001",학교환경지킴이,서울특별시,"1162000000",관악구,"0036083",서울특별시,관악구,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,120,"2023년 학교환경지킴이 사업계획서.hwp",,N
시장형,"2023-05874",1,"2023",N,"2023",매점(편의점)(E-10),N,"105001",시니어마트,전라북도,"4519000000",남원시,"0000890",전라북도,남원시,2023-01-09 00:00:00.000,2023-12-29 00:00:00.000,임시,8,시장형-2023+시니어마트사업계획서.hwp,,Y
사회서비스형,"2023-06131",7,"2023",Y,"2021",보육시설(어린이집 등) 지원(B-01),N,"105001",꿈나무텃밭가꾸기,경상남도,"4833000000",양산시,"0001637",경상남도,양산시,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,75,"2023년 사회서비스형 꿈나무텃밭가꾸기사업_사업계획서.hwp","2023년 사업계획서 사회서비스형 꿈나무텃밭가꾸기사업_사업계획서(최종).hwp",N
공익활동형,"2023-06183",2,"2023",Y,"2019",지역사회 환경개선 봉사(A-16),N,"105001",실버환경지킴이사업,부산광역시,"2641000000",금정구,"0000154",부산광역시,금정구,2023-01-10 00:00:00.000,2023-12-22 00:00:00.000,승인완료,160,"2023년 실버환경 사업계획서 .hwp","2023년+실버환경+사업계획서비품사용변경.hwp",N
시장형,"2023-06190",4,"2023",Y,"2019",기타(E-07),N,"105001",반월공동작업장,경기도,"4165000000",포천시,"0001729",경기도,포천시,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,40,"23년 반월공동작업장사업계획서.hwp",,N
공익활동형,"2023-04953",4,"2023",N,"2023",학교급식 지원봉사(A-07),N,"105001",학교급식지원활동,경상북도,"4784000000",성주군,"0000415",경상북도,성주군,2023-01-09 00:00:00.000,2023-12-29 00:00:00.000,승인완료,28,"2023년 급식지원활동 사업계획서.hwp",★2023년+급식지원활동+사업계획서(변경)hwp.hwp,N
공익활동형,"2023-05002",1,"2023",N,"2023",스쿨존교통지원 봉사(A-08),N,"105001",스쿨존 교통지원봉사 (상도안전지기),서울특별시,"1159000000",동작구,"0000820",서울특별시,동작구,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,임시,12,"04..(상도복지관)공익활동+관련+서식(안전지기).hwp",,Y
사회서비스형,"2023-05048",3,"2023",Y,"2019",보육시설(어린이집 등) 지원(B-01),N,"105001",웃음보육시설지원사업,경상남도,"4888000000",거창군,"0002604",경상남도,거창군,2023-01-09 00:00:00.000,2023-11-30 00:00:00.000,승인완료,46,"2023년+사회서비스형+사업계획서+웃음보육시설지원사업(수정1).hwp","2023년 웃음보육시설지원사업+11.20.hwp",N
공익활동형,"2023-05087",1,"2023",Y,"2018",기타(A-19),N,"105001",해수욕장환경관리봉사,전라남도,"4677000000",고흥군,"0000845",전라남도,고흥군,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,125,"2023해수욕장 125명.hwp",,N
시장형,"2023-06141",1,"2023",N,"2023",기타(E-19),N,"105001",고운손종합물류사업,경상남도,"4833000000",양산시,"0001637",경상남도,양산시,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,임시,20,"2023년 사업계획서 고운손.hwp",,Y
공익활동형,"2023-05649",5,"2023",Y,"2019",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",학교환경정비,광주광역시,"2920000000",광산구,"0001345",광주광역시,광산구,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,95,(공익활동) 2023년 학교환경정비 사업계획서.hwp,(공익활동) 2023년 학교환경정비 사업계획서-수정.hwp,N
공익활동형,"2023-05653",2,"2023",Y,"2021",지역사회 환경개선 봉사(A-16),N,"105001",별빛고원길사업단,전라북도,"4572000000",진안군,"0191083",전라북도,진안군,2023-01-09 00:00:00.000,2023-12-29 00:00:00.000,승인완료,137,별빛고원길 사업계획서(23년도) (1).hwp,별빛고원길 사업계획서(23년도) (1).hwp,N
공익활동형,"2023-05683",2,"2023",Y,"2015",건강체조 취미생활 지도(A-20),N,"105001",노선생이간다,충청남도,"4477000000",서천군,"0002455",충청남도,서천군,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,15,"2023년+노인+공익활동+사업계획서(노선생이간다)(1).hwp",,N
공익활동형,"2023-09310",2,"2023",Y,"2016",기타(A-19),N,"105001",학교청소도우미,서울특별시,"1123000000",동대문구,"0001865",서울특별시,동대문구,2023-03-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,46,"2023년 노인 공익활동 사업계획서(학교청소)_사회보험료 수정.hwp","2023년 노인 공익활동 수정단위사업계획서(학교청소).hwp",N
사회서비스형,"2023-06323",1,"2023",N,"2023",취약계층 공익증진 서비스(B-09),N,"105001",경로식당배달사업단,경기도,"4127000000",안산시,"0001651",경기도,안산시,2023-01-16 00:00:00.000,2023-12-22 00:00:00.000,승인완료,15,"26. 2023년 경로식당배달사업단 사업계획서.hwp",,N
사회서비스형,"2023-06378",1,"2023",N,"2023",기타(B-15),N,"105001",우리동네 환경보안관,서울특별시,"1144000000",마포구,"0002528",서울특별시,마포구,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,56,"2023년 우리동네 환경보안관 사업계획서.hwp",,N
시장형,"2023-06413",1,"2023",Y,"2017",간식류(E-01),N,"105001",서대문엄마손꽈배기,서울특별시,"1141000000",서대문구,"0000719",서울특별시,서대문구,2023-01-01 00:00:00.000,2023-06-30 00:00:00.000,승인완료,13,"2023+시장형+사업계획서(꽈배기)1.hwp",,N
사회서비스형,"2023-05232",3,"2023",Y,"2021",기타(B-15),N,"105001",해드림 돌봄,서울특별시,"1156000000",영등포구,"0432083",서울특별시,영등포구,2023-02-01 00:00:00.000,2023-11-30 00:00:00.000,승인완료,40,"2023년+사회서비스형+사업계획+수립+심사계획(안)_최종.pdf","2023년+사회서비스형+사업계획+수립+심사계획(안)_최종.pdf",N
사회서비스형,"2023-05295",2,"2023",Y,"2022",노인일자리 담당자 업무지원(B-14),N,"105001",시니어출동서포터즈,광주광역시,"2920000000",광산구,"0032085",광주광역시,광산구,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,15,"2023년 시니어출동서포터즈-15명.hwp","2023년 시니어출동서포터즈-15명.hwp",N
사회서비스형,"2023-05316",2,"2023",Y,"2022",미디어 전문서비스(B-13),N,"105001",시니어방송모니터링,광주광역시,"2920000000",광산구,"0032085",광주광역시,광산구,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,9,"2023년 시니어방송모니터링-9명.hwp","2023년 시니어방송모니터링-9명.hwp",N
사회서비스형,"2023-05352",3,"2023",Y,"2019",노인 관련 시설지원(B-07),N,"105001",동구애보듬이1-노인지원서비스,부산광역시,"2617000000",동구,"0002517",부산광역시,동구,2023-01-02 00:00:00.000,2023-12-29 00:00:00.000,승인완료,80,"2023년+사회서비스+사업계획서(동구애보듬이1+노인).hwp",(수정)2023년+사회서비스+사업계획서(동구애보듬이1+노인).hwp,N
공익활동형,"2023-06735",2,"2023",Y,"2015",노노케어(A-01),N,"105001",노노케어,경기도,"4113000000",성남시,"0001413",경기도,성남시,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,92,"2023년 노노케어 사업계획서.hwp","2023년 노노케어 사업계획서.hwp",N
사회서비스형,"2023-06736",1,"2023",Y,"2021",기타(B-15),N,"105001",시니어방송모니터링,경상북도,"4711000000",포항시,"0001338",경상북도,포항시,2023-01-01 00:00:00.000,2023-11-14 00:00:00.000,승인완료,13,시니어방송모니터링.hwp,,N
공익활동형,"2023-06752",4,"2023",Y,"2018",지역사회 환경개선 봉사(A-16),N,"105001",교내환경봉사단,경기도,"4113000000",성남시,"0001149",경기도,성남시,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,14,"2023_사업계획서-스쿨존지역특화사업.hwp","2023_사업계획서-교내환경봉사단.hwp",N
공익활동형,"2023-06763",7,"2023",Y,"2023",노노케어(A-01),N,"105001",노노케어,전라남도,"4613000000",여수시,"0241084",전라남도,여수시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,145,"2023년 공익형노노케어 사업계획서.hwp",변경-145명_2023년+공익형노노케어+사업계획서(20231117).hwp,N
공익활동형,"2023-04867",4,"2023",Y,"2017",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",우리동네 문화.환경지킴이,서울특별시,"1132000000",도봉구,"0001072",서울특별시,도봉구,2023-01-09 00:00:00.000,2023-11-30 00:00:00.000,승인완료,100,"2023년 우리동네 문화환경 지킴이.hwp","2023년 우리동네 문화환경 지킴이 - 사업량 추가.hwp",N
공익활동형,"2023-04888",5,"2023",Y,"2021",지역사회 환경개선 봉사(A-16),N,"105001",환경지킴이 사업단,전라북도,"4518000000",정읍시,"0001866",전라북도,정읍시,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,120,"2023년도 환경지킴 사업계획서.hwp","2023년 환경지킴 사업계획서.hwp",N
공익활동형,"2023-04913",6,"2023",Y,"2019",문화공연 활동(A-21),N,"105001",한울타리사업단,전라북도,"4518000000",정읍시,"0001866",전라북도,정읍시,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,60,"2023년도 한울타리 사업계획서.hwp","2023년도+한울타리+사업계획서 (수정).hwp",N
사회서비스형,"2023-06166",4,"2023",Y,"2020",기타(B-15),N,"105001",작은도서관사서도우미,부산광역시,"2638000000",사하구,"0115083",부산광역시,사하구,2023-01-16 00:00:00.000,2023-11-30 00:00:00.000,승인완료,51,"2023년 사회서비스형 사업계획서(작은도서관사서도우미).hwp","2023년+사회서비스형+사업계획서(작은도서관사서도우미) (수정 2023.11.28.).hwp",N
